date,location,rows,size_bytes,source,collected_at
2009-11-25,parquet/2009-11.parquet,1315,743535,old,consolidated
2009-11-26,parquet/2009-11.parquet,1320,743535,old,consolidated
2009-11-27,parquet/2009-11.parquet,1313,743535,old,consolidated
2009-11-30,parquet/2009-11.parquet,1317,743535,old,consolidated
2009-12-01,parquet/2009-12.parquet,1315,790222,old,consolidated
2009-12-02,parquet/2009-12.parquet,1321,790222,old,consolidated
2009-12-03,parquet/2009-12.parquet,1327,790222,old,consolidated
2009-12-04,parquet/2009-12.parquet,1328,790222,old,consolidated
2009-12-07,parquet/2009-12.parquet,1321,790222,old,consolidated
2009-12-08,parquet/2009-12.parquet,1329,790222,old,consolidated
2009-12-09,parquet/2009-12.parquet,1328,790222,old,consolidated
2009-12-10,parquet/2009-12.parquet,1326,790222,old,consolidated
2009-12-11,parquet/2009-12.parquet,1330,790222,old,consolidated
2009-12-14,parquet/2009-12.parquet,1323,790222,old,consolidated
2009-12-15,parquet/2009-12.parquet,1326,790222,old,consolidated
2009-12-16,parquet/2009-12.parquet,1333,790222,old,consolidated
2009-12-17,parquet/2009-12.parquet,1324,790222,old,consolidated
2009-12-18,parquet/2009-12.parquet,1328,790222,old,consolidated
2009-12-21,parquet/2009-12.parquet,1328,790222,old,consolidated
2009-12-22,parquet/2009-12.parquet,1324,790222,old,consolidated
2009-12-23,parquet/2009-12.parquet,1333,790222,old,consolidated
2009-12-24,parquet/2009-12.parquet,1329,790222,old,consolidated
2009-12-29,parquet/2009-12.parquet,1331,790222,old,consolidated
2009-12-30,parquet/2009-12.parquet,1332,790222,old,consolidated
2009-12-31,parquet/2009-12.parquet,1331,790222,old,consolidated
2010-01-04,parquet/2010-01.parquet,1333,748326,old,consolidated
2010-01-05,parquet/2010-01.parquet,1338,748326,old,consolidated
2010-01-06,parquet/2010-01.parquet,1338,748326,old,consolidated
2010-01-07,parquet/2010-01.parquet,1339,748326,old,consolidated
2010-01-08,parquet/2010-01.parquet,1355,748326,old,consolidated
2010-01-11,parquet/2010-01.parquet,1363,748326,old,consolidated
2010-01-12,parquet/2010-01.parquet,1360,748326,old,consolidated
2010-01-13,parquet/2010-01.parquet,1358,748326,old,consolidated
2010-01-14,parquet/2010-01.parquet,1356,748326,old,consolidated
2010-01-15,parquet/2010-01.parquet,1359,748326,old,consolidated
2010-01-18,parquet/2010-01.parquet,1357,748326,old,consolidated
2010-01-19,parquet/2010-01.parquet,1359,748326,old,consolidated
2010-01-20,parquet/2010-01.parquet,1359,748326,old,consolidated
2010-01-21,parquet/2010-01.parquet,1357,748326,old,consolidated
2010-01-22,parquet/2010-01.parquet,1351,748326,old,consolidated
2010-01-25,parquet/2010-01.parquet,1345,748326,old,consolidated
2010-01-27,parquet/2010-01.parquet,1353,748326,old,consolidated
2010-01-28,parquet/2010-01.parquet,1353,748326,old,consolidated
2010-01-29,parquet/2010-01.parquet,1351,748326,old,consolidated
2010-02-01,parquet/2010-02.parquet,1353,733099,old,consolidated
2010-02-02,parquet/2010-02.parquet,1350,733099,old,consolidated
2010-02-03,parquet/2010-02.parquet,1343,733099,old,consolidated
2010-02-04,parquet/2010-02.parquet,1345,733099,old,consolidated
2010-02-05,parquet/2010-02.parquet,1345,733099,old,consolidated
2010-02-08,parquet/2010-02.parquet,1334,733099,old,consolidated
2010-02-09,parquet/2010-02.parquet,1345,733099,old,consolidated
2010-02-10,parquet/2010-02.parquet,1344,733099,old,consolidated
2010-02-11,parquet/2010-02.parquet,1350,733099,old,consolidated
2010-02-15,parquet/2010-02.parquet,1347,733099,old,consolidated
2010-02-16,parquet/2010-02.parquet,1347,733099,old,consolidated
2010-02-17,parquet/2010-02.parquet,1346,733099,old,consolidated
2010-02-18,parquet/2010-02.parquet,1350,733099,old,consolidated
2010-02-19,parquet/2010-02.parquet,1348,733099,old,consolidated
2010-02-22,parquet/2010-02.parquet,1338,733099,old,consolidated
2010-02-23,parquet/2010-02.parquet,1340,733099,old,consolidated
2010-02-24,parquet/2010-02.parquet,1347,733099,old,consolidated
2010-02-25,parquet/2010-02.parquet,1340,733099,old,consolidated
2010-02-26,parquet/2010-02.parquet,1346,733099,old,consolidated
2010-03-02,parquet/2010-03.parquet,1359,821929,old,consolidated
2010-03-03,parquet/2010-03.parquet,1362,821929,old,consolidated
2010-03-04,parquet/2010-03.parquet,1363,821929,old,consolidated
2010-03-05,parquet/2010-03.parquet,1368,821929,old,consolidated
2010-03-08,parquet/2010-03.parquet,1368,821929,old,consolidated
2010-03-09,parquet/2010-03.parquet,1366,821929,old,consolidated
2010-03-10,parquet/2010-03.parquet,1362,821929,old,consolidated
2010-03-11,parquet/2010-03.parquet,1367,821929,old,consolidated
2010-03-12,parquet/2010-03.parquet,1365,821929,old,consolidated
2010-03-15,parquet/2010-03.parquet,1359,821929,old,consolidated
2010-03-16,parquet/2010-03.parquet,1372,821929,old,consolidated
2010-03-17,parquet/2010-03.parquet,1375,821929,old,consolidated
2010-03-18,parquet/2010-03.parquet,1370,821929,old,consolidated
2010-03-19,parquet/2010-03.parquet,1372,821929,old,consolidated
2010-03-22,parquet/2010-03.parquet,1372,821929,old,consolidated
2010-03-23,parquet/2010-03.parquet,1366,821929,old,consolidated
2010-03-25,parquet/2010-03.parquet,1374,821929,old,consolidated
2010-03-26,parquet/2010-03.parquet,1377,821929,old,consolidated
2010-03-29,parquet/2010-03.parquet,1373,821929,old,consolidated
2010-03-30,parquet/2010-03.parquet,1376,821929,old,consolidated
2010-03-31,parquet/2010-03.parquet,1371,821929,old,consolidated
2010-04-01,parquet/2010-04.parquet,1379,797720,old,consolidated
2010-04-05,parquet/2010-04.parquet,1378,797720,old,consolidated
2010-04-06,parquet/2010-04.parquet,1382,797720,old,consolidated
2010-04-07,parquet/2010-04.parquet,1377,797720,old,consolidated
2010-04-08,parquet/2010-04.parquet,1377,797720,old,consolidated
2010-04-09,parquet/2010-04.parquet,1377,797720,old,consolidated
2010-04-12,parquet/2010-04.parquet,1377,797720,old,consolidated
2010-04-13,parquet/2010-04.parquet,1381,797720,old,consolidated
2010-04-15,parquet/2010-04.parquet,1379,797720,old,consolidated
2010-04-16,parquet/2010-04.parquet,1380,797720,old,consolidated
2010-04-19,parquet/2010-04.parquet,1370,797720,old,consolidated
2010-04-20,parquet/2010-04.parquet,1371,797720,old,consolidated
2010-04-21,parquet/2010-04.parquet,1373,797720,old,consolidated
2010-04-22,parquet/2010-04.parquet,1369,797720,old,consolidated
2010-04-23,parquet/2010-04.parquet,1383,797720,old,consolidated
2010-04-26,parquet/2010-04.parquet,1375,797720,old,consolidated
2010-04-27,parquet/2010-04.parquet,1372,797720,old,consolidated
2010-04-28,parquet/2010-04.parquet,1374,797720,old,consolidated
2010-04-29,parquet/2010-04.parquet,1378,797720,old,consolidated
2010-04-30,parquet/2010-04.parquet,1378,797720,old,consolidated
2010-05-03,parquet/2010-05.parquet,1370,823706,old,consolidated
2010-05-04,parquet/2010-05.parquet,1378,823706,old,consolidated
2010-05-05,parquet/2010-05.parquet,1375,823706,old,consolidated
2010-05-06,parquet/2010-05.parquet,1372,823706,old,consolidated
2010-05-07,parquet/2010-05.parquet,1377,823706,old,consolidated
2010-05-10,parquet/2010-05.parquet,1378,823706,old,consolidated
2010-05-11,parquet/2010-05.parquet,1385,823706,old,consolidated
2010-05-12,parquet/2010-05.parquet,1373,823706,old,consolidated
2010-05-13,parquet/2010-05.parquet,1375,823706,old,consolidated
2010-05-14,parquet/2010-05.parquet,1374,823706,old,consolidated
2010-05-17,parquet/2010-05.parquet,1371,823706,old,consolidated
2010-05-18,parquet/2010-05.parquet,1367,823706,old,consolidated
2010-05-19,parquet/2010-05.parquet,1379,823706,old,consolidated
2010-05-20,parquet/2010-05.parquet,1373,823706,old,consolidated
2010-05-21,parquet/2010-05.parquet,1375,823706,old,consolidated
2010-05-24,parquet/2010-05.parquet,1372,823706,old,consolidated
2010-05-25,parquet/2010-05.parquet,1377,823706,old,consolidated
2010-05-26,parquet/2010-05.parquet,1378,823706,old,consolidated
2010-05-27,parquet/2010-05.parquet,1366,823706,old,consolidated
2010-05-28,parquet/2010-05.parquet,1373,823706,old,consolidated
2010-05-31,parquet/2010-05.parquet,1369,823706,old,consolidated
2010-06-01,parquet/2010-06.parquet,1370,867065,old,consolidated
2010-06-02,parquet/2010-06.parquet,1373,867065,old,consolidated
2010-06-03,parquet/2010-06.parquet,1376,867065,old,consolidated
2010-06-04,parquet/2010-06.parquet,1372,867065,old,consolidated
2010-06-07,parquet/2010-06.parquet,1376,867065,old,consolidated
2010-06-08,parquet/2010-06.parquet,1382,867065,old,consolidated
2010-06-09,parquet/2010-06.parquet,1379,867065,old,consolidated
2010-06-10,parquet/2010-06.parquet,1382,867065,old,consolidated
2010-06-11,parquet/2010-06.parquet,1389,867065,old,consolidated
2010-06-14,parquet/2010-06.parquet,1391,867065,old,consolidated
2010-06-15,parquet/2010-06.parquet,1394,867065,old,consolidated
2010-06-16,parquet/2010-06.parquet,1395,867065,old,consolidated
2010-06-17,parquet/2010-06.parquet,1389,867065,old,consolidated
2010-06-18,parquet/2010-06.parquet,1386,867065,old,consolidated
2010-06-21,parquet/2010-06.parquet,1397,867065,old,consolidated
2010-06-22,parquet/2010-06.parquet,1394,867065,old,consolidated
2010-06-23,parquet/2010-06.parquet,1396,867065,old,consolidated
2010-06-24,parquet/2010-06.parquet,1394,867065,old,consolidated
2010-06-25,parquet/2010-06.parquet,1394,867065,old,consolidated
2010-06-28,parquet/2010-06.parquet,1398,867065,old,consolidated
2010-06-29,parquet/2010-06.parquet,1399,867065,old,consolidated
2010-06-30,parquet/2010-06.parquet,1398,867065,old,consolidated
2010-07-01,parquet/2010-07.parquet,1402,885841,old,consolidated
2010-07-02,parquet/2010-07.parquet,1402,885841,old,consolidated
2010-07-05,parquet/2010-07.parquet,1394,885841,old,consolidated
2010-07-06,parquet/2010-07.parquet,1403,885841,old,consolidated
2010-07-07,parquet/2010-07.parquet,1399,885841,old,consolidated
2010-07-08,parquet/2010-07.parquet,1406,885841,old,consolidated
2010-07-09,parquet/2010-07.parquet,1400,885841,old,consolidated
2010-07-12,parquet/2010-07.parquet,1404,885841,old,consolidated
2010-07-13,parquet/2010-07.parquet,1408,885841,old,consolidated
2010-07-14,parquet/2010-07.parquet,1407,885841,old,consolidated
2010-07-15,parquet/2010-07.parquet,1407,885841,old,consolidated
2010-07-16,parquet/2010-07.parquet,1404,885841,old,consolidated
2010-07-19,parquet/2010-07.parquet,1407,885841,old,consolidated
2010-07-20,parquet/2010-07.parquet,1405,885841,old,consolidated
2010-07-21,parquet/2010-07.parquet,1407,885841,old,consolidated
2010-07-22,parquet/2010-07.parquet,1410,885841,old,consolidated
2010-07-23,parquet/2010-07.parquet,1406,885841,old,consolidated
2010-07-26,parquet/2010-07.parquet,1409,885841,old,consolidated
2010-07-27,parquet/2010-07.parquet,1405,885841,old,consolidated
2010-07-28,parquet/2010-07.parquet,1406,885841,old,consolidated
2010-07-29,parquet/2010-07.parquet,1406,885841,old,consolidated
2010-07-30,parquet/2010-07.parquet,1413,885841,old,consolidated
2010-08-02,parquet/2010-08.parquet,1406,902992,old,consolidated
2010-08-03,parquet/2010-08.parquet,1414,902992,old,consolidated
2010-08-04,parquet/2010-08.parquet,1414,902992,old,consolidated
2010-08-05,parquet/2010-08.parquet,1416,902992,old,consolidated
2010-08-06,parquet/2010-08.parquet,1416,902992,old,consolidated
2010-08-09,parquet/2010-08.parquet,1417,902992,old,consolidated
2010-08-10,parquet/2010-08.parquet,1425,902992,old,consolidated
2010-08-11,parquet/2010-08.parquet,1420,902992,old,consolidated
2010-08-12,parquet/2010-08.parquet,1419,902992,old,consolidated
2010-08-13,parquet/2010-08.parquet,1421,902992,old,consolidated
2010-08-16,parquet/2010-08.parquet,1420,902992,old,consolidated
2010-08-17,parquet/2010-08.parquet,1429,902992,old,consolidated
2010-08-18,parquet/2010-08.parquet,1428,902992,old,consolidated
2010-08-19,parquet/2010-08.parquet,1428,902992,old,consolidated
2010-08-20,parquet/2010-08.parquet,1426,902992,old,consolidated
2010-08-23,parquet/2010-08.parquet,1431,902992,old,consolidated
2010-08-24,parquet/2010-08.parquet,1432,902992,old,consolidated
2010-08-25,parquet/2010-08.parquet,1432,902992,old,consolidated
2010-08-26,parquet/2010-08.parquet,1430,902992,old,consolidated
2010-08-27,parquet/2010-08.parquet,1429,902992,old,consolidated
2010-08-30,parquet/2010-08.parquet,1434,902992,old,consolidated
2010-08-31,parquet/2010-08.parquet,1435,902992,old,consolidated
2010-09-01,parquet/2010-09.parquet,1426,875318,old,consolidated
2010-09-02,parquet/2010-09.parquet,1437,875318,old,consolidated
2010-09-03,parquet/2010-09.parquet,1434,875318,old,consolidated
2010-09-06,parquet/2010-09.parquet,1429,875318,old,consolidated
2010-09-07,parquet/2010-09.parquet,1438,875318,old,consolidated
2010-09-08,parquet/2010-09.parquet,1430,875318,old,consolidated
2010-09-09,parquet/2010-09.parquet,1438,875318,old,consolidated
2010-09-13,parquet/2010-09.parquet,1436,875318,old,consolidated
2010-09-14,parquet/2010-09.parquet,1441,875318,old,consolidated
2010-09-15,parquet/2010-09.parquet,1437,875318,old,consolidated
2010-09-16,parquet/2010-09.parquet,1440,875318,old,consolidated
2010-09-17,parquet/2010-09.parquet,1435,875318,old,consolidated
2010-09-20,parquet/2010-09.parquet,1439,875318,old,consolidated
2010-09-21,parquet/2010-09.parquet,1438,875318,old,consolidated
2010-09-22,parquet/2010-09.parquet,1433,875318,old,consolidated
2010-09-23,parquet/2010-09.parquet,1430,875318,old,consolidated
2010-09-24,parquet/2010-09.parquet,1437,875318,old,consolidated
2010-09-27,parquet/2010-09.parquet,1433,875318,old,consolidated
2010-09-28,parquet/2010-09.parquet,1425,875318,old,consolidated
2010-09-29,parquet/2010-09.parquet,1439,875318,old,consolidated
2010-09-30,parquet/2010-09.parquet,1435,875318,old,consolidated
2010-10-01,parquet/2010-10.parquet,1445,885626,old,consolidated
2010-10-04,parquet/2010-10.parquet,1446,885626,old,consolidated
2010-10-05,parquet/2010-10.parquet,1441,885626,old,consolidated
2010-10-06,parquet/2010-10.parquet,1456,885626,old,consolidated
2010-10-07,parquet/2010-10.parquet,1453,885626,old,consolidated
2010-10-08,parquet/2010-10.parquet,1451,885626,old,consolidated
2010-10-11,parquet/2010-10.parquet,1456,885626,old,consolidated
2010-10-12,parquet/2010-10.parquet,1450,885626,old,consolidated
2010-10-13,parquet/2010-10.parquet,1457,885626,old,consolidated
2010-10-14,parquet/2010-10.parquet,1459,885626,old,consolidated
2010-10-15,parquet/2010-10.parquet,1456,885626,old,consolidated
2010-10-18,parquet/2010-10.parquet,1458,885626,old,consolidated
2010-10-19,parquet/2010-10.parquet,1453,885626,old,consolidated
2010-10-20,parquet/2010-10.parquet,1453,885626,old,consolidated
2010-10-21,parquet/2010-10.parquet,1455,885626,old,consolidated
2010-10-22,parquet/2010-10.parquet,1462,885626,old,consolidated
2010-10-25,parquet/2010-10.parquet,1457,885626,old,consolidated
2010-10-26,parquet/2010-10.parquet,1453,885626,old,consolidated
2010-10-27,parquet/2010-10.parquet,1458,885626,old,consolidated
2010-10-28,parquet/2010-10.parquet,1461,885626,old,consolidated
2010-10-29,parquet/2010-10.parquet,1460,885626,old,consolidated
2010-11-01,parquet/2010-11.parquet,1467,883433,old,consolidated
2010-11-02,parquet/2010-11.parquet,1458,883433,old,consolidated
2010-11-03,parquet/2010-11.parquet,1457,883433,old,consolidated
2010-11-04,parquet/2010-11.parquet,1460,883433,old,consolidated
2010-11-05,parquet/2010-11.parquet,1425,883433,old,consolidated
2010-11-08,parquet/2010-11.parquet,1459,883433,old,consolidated
2010-11-09,parquet/2010-11.parquet,1464,883433,old,consolidated
2010-11-10,parquet/2010-11.parquet,1471,883433,old,consolidated
2010-11-11,parquet/2010-11.parquet,1461,883433,old,consolidated
2010-11-12,parquet/2010-11.parquet,1471,883433,old,consolidated
2010-11-15,parquet/2010-11.parquet,1464,883433,old,consolidated
2010-11-16,parquet/2010-11.parquet,1466,883433,old,consolidated
2010-11-18,parquet/2010-11.parquet,1461,883433,old,consolidated
2010-11-19,parquet/2010-11.parquet,1466,883433,old,consolidated
2010-11-22,parquet/2010-11.parquet,1470,883433,old,consolidated
2010-11-23,parquet/2010-11.parquet,1459,883433,old,consolidated
2010-11-24,parquet/2010-11.parquet,1460,883433,old,consolidated
2010-11-25,parquet/2010-11.parquet,1469,883433,old,consolidated
2010-11-26,parquet/2010-11.parquet,1464,883433,old,consolidated
2010-11-29,parquet/2010-11.parquet,1463,883433,old,consolidated
2010-11-30,parquet/2010-11.parquet,1459,883433,old,consolidated
2010-12-01,parquet/2010-12.parquet,1462,907152,old,consolidated
2010-12-02,parquet/2010-12.parquet,1461,907152,old,consolidated
2010-12-03,parquet/2010-12.parquet,1462,907152,old,consolidated
2010-12-06,parquet/2010-12.parquet,1466,907152,old,consolidated
2010-12-07,parquet/2010-12.parquet,1456,907152,old,consolidated
2010-12-08,parquet/2010-12.parquet,1455,907152,old,consolidated
2010-12-09,parquet/2010-12.parquet,1459,907152,old,consolidated
2010-12-10,parquet/2010-12.parquet,1468,907152,old,consolidated
2010-12-13,parquet/2010-12.parquet,1463,907152,old,consolidated
2010-12-14,parquet/2010-12.parquet,1459,907152,old,consolidated
2010-12-15,parquet/2010-12.parquet,1458,907152,old,consolidated
2010-12-16,parquet/2010-12.parquet,1463,907152,old,consolidated
2010-12-20,parquet/2010-12.parquet,1463,907152,old,consolidated
2010-12-21,parquet/2010-12.parquet,1468,907152,old,consolidated
2010-12-22,parquet/2010-12.parquet,1467,907152,old,consolidated
2010-12-23,parquet/2010-12.parquet,1465,907152,old,consolidated
2010-12-24,parquet/2010-12.parquet,1474,907152,old,consolidated
2010-12-27,parquet/2010-12.parquet,1470,907152,old,consolidated
2010-12-28,parquet/2010-12.parquet,1467,907152,old,consolidated
2010-12-29,parquet/2010-12.parquet,1470,907152,old,consolidated
2010-12-30,parquet/2010-12.parquet,1473,907152,old,consolidated
2010-12-31,parquet/2010-12.parquet,1472,907152,old,consolidated
2026-09-01,csv/2026-09/20260901.csv,3495,349349,new,2026-09-21T17:38:05Z
2026-09-02,csv/2026-09/20260902.csv,3482,347899,new,2026-09-21T17:38:05Z
2026-09-03,csv/2026-09/20260903.csv,3490,348402,new,2026-09-21T17:38:05Z
2026-09-04,csv/2026-09/20260904.csv,3506,349423,new,2026-09-21T17:38:05Z
